run,seed,regeneration-rate,num-turtles,search-radius,knowledge-gain,old-age,metabolism,shock-prob,reproduction-cost,[steps],numTurtles,meanFood,totKnowledge,knowledgeTranferred
1304,4,0.2,100,5,0.25,75,0.1,0.2,1,190,2020,1.136955446,3520.25,2493.25
1305,5,0.2,100,5,0.25,75,0.1,0.2,1,129,2001,1.210169915,3084,2052.25
1306,6,0.2,100,5,0.25,75,0.1,0.2,1,164,0,0,0,0
1307,7,0.2,100,5,0.25,75,0.1,0.2,1,114,0,0,0,0
1308,8,0.2,100,5,0.25,75,0.1,0.2,1,244,0,0,0,0
1309,9,0.2,100,5,0.25,75,0.1,0.2,1,119,0,0,0,0
1310,10,0.2,100,5,0.25,75,0.1,0.2,1,305,0,0,0,0
1311,1,0.5,100,5,0.25,75,0.1,0.2,1,214,2150,1.950046512,3204.25,2182.5
1312,2,0.5,100,5,0.25,75,0.1,0.2,1,122,0,0,0,0
1313,3,0.5,100,5,0.25,75,0.1,0.2,1,103,0,0,0,0
1314,4,0.5,100,5,0.25,75,0.1,0.2,1,160,2108,2.658657495,2904.75,2279.25
1315,5,0.5,100,5,0.25,75,0.1,0.2,1,331,2079,2.380519481,4352.5,2455.5
1316,6,0.5,100,5,0.25,75,0.1,0.2,1,120,2115,2.92177305,4052.5,2283
1317,7,0.5,100,5,0.25,75,0.1,0.2,1,244,0,0,0,0
1318,8,0.5,100,5,0.25,75,0.1,0.2,1,86,0,0,0,0
1319,9,0.5,100,5,0.25,75,0.1,0.2,1,262,0,0,0,0
1320,10,0.5,100,5,0.25,75,0.1,0.2,1,78,2300,1.990717391,2669.25,2492.25
1321,1,0.1,100,5,0.5,75,0.1,0.2,1,57,2040,3.462058824,5699,3632
1322,2,0.1,100,5,0.5,75,0.1,0.2,1,79,2114,2.740208136,6179,3643.5
1323,3,0.1,100,5,0.5,75,0.1,0.2,1,199,2137,3.146279832,4452,4089
1324,4,0.1,100,5,0.5,75,0.1,0.2,1,120,2020,1.128762376,4917.5,4848
1325,5,0.1,100,5,0.5,75,0.1,0.2,1,71,2040,3.697598039,6543,3346.5
1326,6,0.1,100,5,0.5,75,0.1,0.2,1,40,2088,2.613170498,4113.5,3160.5
1327,7,0.1,100,5,0.5,75,0.1,0.2,1,52,2074,2.23490839,5147.5,3146.5
1328,8,0.1,100,5,0.5,75,0.1,0.2,1,50,2124,3.179096045,5615,3760
1329,9,0.1,100,5,0.5,75,0.1,0.2,1,89,2042,2.408472086,4651.5,3632
1330,10,0.1,100,5,0.5,75,0.1,0.2,1,33,2082,6.152929875,4806.5,2793
1331,1,0.2,100,5,0.5,75,0.1,0.2,1,74,2114,2.390539262,4274,3957
1332,2,0.2,100,5,0.5,75,0.1,0.2,1,127,2221,2.546915804,5408.5,4950.5
1333,3,0.2,100,5,0.5,75,0.1,0.2,1,58,2214,2.05831075,4209,3114.5
1334,4,0.2,100,5,0.5,75,0.1,0.2,1,100,2105,3.913586698,5204,3364.5
1335,5,0.2,100,5,0.5,75,0.1,0.2,1,96,2033,4.46606001,5254.5,3844.5
1336,6,0.2,100,5,0.5,75,0.1,0.2,1,90,2085,4.855539568,5368.5,3647.5
1337,7,0.2,100,5,0.5,75,0.1,0.2,1,56,2200,1.879318182,5427,2859.5
1338,8,0.2,100,5,0.5,75,0.1,0.2,1,184,2129,2.12066698,6850.5,4586.5
1339,9,0.2,100,5,0.5,75,0.1,0.2,1,106,2203,4.192328643,4726,4429.5
1340,10,0.2,100,5,0.5,75,0.1,0.2,1,32,2089,1.722594543,3351,3058
1341,1,0.5,100,5,0.5,75,0.1,0.2,1,73,2238,3.908176944,7026.5,4211.5
1342,2,0.5,100,5,0.5,75,0.1,0.2,1,56,2160,2.689814815,5942,4107.5
1343,3,0.5,100,5,0.5,75,0.1,0.2,1,104,2083,2.820211234,4978,3740.5
1344,4,0.5,100,5,0.5,75,0.1,0.2,1,86,2328,9.081185567,9324,4263
1345,5,0.5,100,5,0.5,75,0.1,0.2,1,80,2030,2.605812808,3974.5,3752.5
1346,6,0.5,100,5,0.5,75,0.1,0.2,1,44,2169,2.708160443,3811.5,2789.5
1347,7,0.5,100,5,0.5,75,0.1,0.2,1,86,2057,2.26164317,4228.5,3784
1348,8,0.5,100,5,0.5,75,0.1,0.2,1,140,2017,1.884878532,5553,4154.5
1349,9,0.5,100,5,0.5,75,0.1,0.2,1,83,2153,3.150627032,6309,4344.5
1350,10,0.5,100,5,0.5,75,0.1,0.2,1,60,2203,8.010304131,8391.5,4227
1351,1,0.1,100,5,0.1,75,0.25,0.2,1,27,0,0,0,0
1352,2,0.1,100,5,0.1,75,0.25,0.2,1,42,0,0,0,0
1353,3,0.1,100,5,0.1,75,0.25,0.2,1,31,0,0,0,0
1354,4,0.1,100,5,0.1,75,0.25,0.2,1,39,0,0,0,0
1355,5,0.1,100,5,0.1,75,0.25,0.2,1,33,0,0,0,0
1356,6,0.1,100,5,0.1,75,0.25,0.2,1,73,0,0,0,0
1357,7,0.1,100,5,0.1,75,0.25,0.2,1,61,0,0,0,0
1358,8,0.1,100,5,0.1,75,0.25,0.2,1,58,0,0,0,0
1359,9,0.1,100,5,0.1,75,0.25,0.2,1,26,0,0,0,0
1360,10,0.1,100,5,0.1,75,0.25,0.2,1,77,0,0,0,0
1361,1,0.2,100,5,0.1,75,0.25,0.2,1,32,0,0,0,0
1362,2,0.2,100,5,0.1,75,0.25,0.2,1,42,0,0,0,0
1363,3,0.2,100,5,0.1,75,0.25,0.2,1,27,0,0,0,0
1364,4,0.2,100,5,0.1,75,0.25,0.2,1,41,0,0,0,0
1365,5,0.2,100,5,0.1,75,0.25,0.2,1,54,0,0,0,0
1366,6,0.2,100,5,0.1,75,0.25,0.2,1,66,0,0,0,0
1367,7,0.2,100,5,0.1,75,0.25,0.2,1,77,0,0,0,0
1368,8,0.2,100,5,0.1,75,0.25,0.2,1,56,0,0,0,0
1369,9,0.2,100,5,0.1,75,0.25,0.2,1,23,0,0,0,0
1370,10,0.2,100,5,0.1,75,0.25,0.2,1,76,0,0,0,0
1371,1,0.5,100,5,0.1,75,0.25,0.2,1,40,0,0,0,0
1372,2,0.5,100,5,0.1,75,0.25,0.2,1,42,0,0,0,0
1373,3,0.5,100,5,0.1,75,0.25,0.2,1,42,0,0,0,0
1374,4,0.5,100,5,0.1,75,0.25,0.2,1,88,0,0,0,0
1375,5,0.5,100,5,0.1,75,0.25,0.2,1,34,0,0,0,0
1376,6,0.5,100,5,0.1,75,0.25,0.2,1,83,0,0,0,0
1377,7,0.5,100,5,0.1,75,0.25,0.2,1,58,0,0,0,0
1378,8,0.5,100,5,0.1,75,0.25,0.2,1,35,0,0,0,0
1379,9,0.5,100,5,0.1,75,0.25,0.2,1,41,0,0,0,0
1380,10,0.5,100,5,0.1,75,0.25,0.2,1,78,0,0,0,0
1381,1,0.1,100,5,0.25,75,0.25,0.2,1,40,0,0,0,0
1382,2,0.1,100,5,0.25,75,0.25,0.2,1,84,0,0,0,0
1383,3,0.1,100,5,0.25,75,0.25,0.2,1,53,0,0,0,0
1384,4,0.1,100,5,0.25,75,0.25,0.2,1,55,0,0,0,0
1385,5,0.1,100,5,0.25,75,0.25,0.2,1,100,0,0,0,0
1386,6,0.1,100,5,0.25,75,0.25,0.2,1,100,0,0,0,0
1387,7,0.1,100,5,0.25,75,0.25,0.2,1,86,0,0,0,0
1388,8,0.1,100,5,0.25,75,0.25,0.2,1,59,0,0,0,0
1389,9,0.1,100,5,0.25,75,0.25,0.2,1,61,0,0,0,0
1390,10,0.1,100,5,0.25,75,0.25,0.2,1,77,0,0,0,0
1391,1,0.2,100,5,0.25,75,0.25,0.2,1,18,0,0,0,0
1392,2,0.2,100,5,0.25,75,0.25,0.2,1,62,0,0,0,0
1393,3,0.2,100,5,0.25,75,0.25,0.2,1,46,0,0,0,0
1394,4,0.2,100,5,0.25,75,0.25,0.2,1,87,0,0,0,0
1395,5,0.2,100,5,0.25,75,0.25,0.2,1,44,0,0,0,0
1396,6,0.2,100,5,0.25,75,0.25,0.2,1,35,0,0,0,0
1397,7,0.2,100,5,0.25,75,0.25,0.2,1,99,0,0,0,0
1398,8,0.2,100,5,0.25,75,0.25,0.2,1,122,0,0,0,0
1399,9,0.2,100,5,0.25,75,0.25,0.2,1,39,0,0,0,0
1400,10,0.2,100,5,0.25,75,0.25,0.2,1,89,0,0,0,0
1401,1,0.5,100,5,0.25,75,0.25,0.2,1,14,0,0,0,0
1402,2,0.5,100,5,0.25,75,0.25,0.2,1,84,0,0,0,0
1403,3,0.5,100,5,0.25,75,0.25,0.2,1,114,0,0,0,0
1404,4,0.5,100,5,0.25,75,0.25,0.2,1,99,0,0,0,0
1405,5,0.5,100,5,0.25,75,0.25,0.2,1,97,0,0,0,0
1406,6,0.5,100,5,0.25,75,0.25,0.2,1,50,0,0,0,0
1407,7,0.5,100,5,0.25,75,0.25,0.2,1,59,0,0,0,0
1408,8,0.5,100,5,0.25,75,0.25,0.2,1,57,0,0,0,0
1409,9,0.5,100,5,0.25,75,0.25,0.2,1,103,0,0,0,0
1410,10,0.5,100,5,0.25,75,0.25,0.2,1,96,0,0,0,0
1411,1,0.1,100,5,0.5,75,0.25,0.2,1,57,0,0,0,0
1412,2,0.1,100,5,0.5,75,0.25,0.2,1,80,2128,2.527020677,4869.5,3883
1413,3,0.1,100,5,0.5,75,0.25,0.2,1,148,2052,4.227582846,5413,4025
1414,4,0.1,100,5,0.5,75,0.25,0.2,1,37,0,0,0,0
1415,5,0.1,100,5,0.5,75,0.25,0.2,1,71,0,0,0,0
1416,6,0.1,100,5,0.5,75,0.25,0.2,1,70,0,0,0,0
1417,7,0.1,100,5,0.5,75,0.25,0.2,1,160,0,0,0,0
1418,8,0.1,100,5,0.5,75,0.25,0.2,1,44,0,0,0,0
1419,9,0.1,100,5,0.5,75,0.25,0.2,1,104,2100,4.263452381,5887.5,3732.5
1420,10,0.1,100,5,0.5,75,0.25,0.2,1,246,0,0,0,0
1421,1,0.2,100,5,0.5,75,0.25,0.2,1,90,0,0,0,0
1422,2,0.2,100,5,0.5,75,0.25,0.2,1,96,2098,3.145853194,4812.5,3582.5
1423,3,0.2,100,5,0.5,75,0.25,0.2,1,273,0,0,0,0
1424,4,0.2,100,5,0.5,75,0.25,0.2,1,172,0,0,0,0
1425,5,0.2,100,5,0.5,75,0.25,0.2,1,153,0,0,0,0
1426,6,0.2,100,5,0.5,75,0.25,0.2,1,434,2144,3.376982276,5916.5,4285.5
1427,7,0.2,100,5,0.5,75,0.25,0.2,1,57,0,0,0,0
1428,8,0.2,100,5,0.5,75,0.25,0.2,1,81,0,0,0,0
1429,9,0.2,100,5,0.5,75,0.25,0.2,1,66,0,0,0,0
1430,10,0.2,100,5,0.5,75,0.25,0.2,1,178,0,0,0,0
1431,1,0.5,100,5,0.5,75,0.25,0.2,1,102,0,0,0,0
1432,2,0.5,100,5,0.5,75,0.25,0.2,1,84,2069,5.361527308,4775.5,3090
1433,3,0.5,100,5,0.5,75,0.25,0.2,1,190,2003,3.313529705,6138.5,4443.5
1434,4,0.5,100,5,0.5,75,0.25,0.2,1,197,2013,6.443616493,7355.5,4354.5
1435,5,0.5,100,5,0.5,75,0.25,0.2,1,116,0,0,0,0
1436,6,0.5,100,5,0.5,75,0.25,0.2,1,112,2045,2.112347188,4528,4004.5
1437,7,0.5,100,5,0.5,75,0.25,0.2,1,194,0,0,0,0
1438,8,0.5,100,5,0.5,75,0.25,0.2,1,66,2087,4.229875419,4923.5,3572
1439,9,0.5,100,5,0.5,75,0.25,0.2,1,26,0,0,0,0
1440,10,0.5,100,5,0.5,75,0.25,0.2,1,46,2255,7.350554324,7507.5,4009.5
1441,1,0.1,100,5,0.1,75,0.1,0.3,1,96,0,0,0,0
1442,2,0.1,100,5,0.1,75,0.1,0.3,1,76,0,0,0,0
1443,3,0.1,100,5,0.1,75,0.1,0.3,1,87,0,0,0,0
1444,4,0.1,100,5,0.1,75,0.1,0.3,1,120,0,0,0,0
1445,5,0.1,100,5,0.1,75,0.1,0.3,1,112,0,0,0,0
1446,6,0.1,100,5,0.1,75,0.1,0.3,1,100,0,0,0,0
1447,7,0.1,100,5,0.1,75,0.1,0.3,1,136,0,0,0,0
1448,8,0.1,100,5,0.1,75,0.1,0.3,1,129,0,0,0,0
1449,9,0.1,100,5,0.1,75,0.1,0.3,1,101,0,0,0,0
1450,10,0.1,100,5,0.1,75,0.1,0.3,1,100,0,0,0,0
1451,1,0.2,100,5,0.1,75,0.1,0.3,1,116,0,0,0,0
1452,2,0.2,100,5,0.1,75,0.1,0.3,1,117,0,0,0,0
1453,3,0.2,100,5,0.1,75,0.1,0.3,1,95,0,0,0,0
1454,4,0.2,100,5,0.1,75,0.1,0.3,1,101,0,0,0,0
1455,5,0.2,100,5,0.1,75,0.1,0.3,1,120,0,0,0,0
1456,6,0.2,100,5,0.1,75,0.1,0.3,1,124,0,0,0,0
1457,7,0.2,100,5,0.1,75,0.1,0.3,1,102,0,0,0,0
1458,8,0.2,100,5,0.1,75,0.1,0.3,1,83,0,0,0,0
1459,9,0.2,100,5,0.1,75,0.1,0.3,1,78,0,0,0,0
1460,10,0.2,100,5,0.1,75,0.1,0.3,1,95,0,0,0,0
1461,1,0.5,100,5,0.1,75,0.1,0.3,1,81,0,0,0,0
1462,2,0.5,100,5,0.1,75,0.1,0.3,1,78,0,0,0,0
1463,3,0.5,100,5,0.1,75,0.1,0.3,1,89,0,0,0,0
1464,4,0.5,100,5,0.1,75,0.1,0.3,1,101,0,0,0,0
1465,5,0.5,100,5,0.1,75,0.1,0.3,1,95,0,0,0,0
1466,6,0.5,100,5,0.1,75,0.1,0.3,1,96,0,0,0,0
1467,7,0.5,100,5,0.1,75,0.1,0.3,1,82,0,0,0,0
1468,8,0.5,100,5,0.1,75,0.1,0.3,1,76,0,0,0,0
1469,9,0.5,100,5,0.1,75,0.1,0.3,1,91,0,0,0,0
1470,10,0.5,100,5,0.1,75,0.1,0.3,1,151,0,0,0,0
1471,1,0.1,100,5,0.25,75,0.1,0.3,1,118,2117,5.758927728,4805.75,2317.5
1472,2,0.1,100,5,0.25,75,0.1,0.3,1,201,2051,2.147708435,2386.5,1698.75
1473,3,0.1,100,5,0.25,75,0.1,0.3,1,87,2135,3.328641686,2590,1806
1474,4,0.1,100,5,0.25,75,0.1,0.3,1,101,2146,1.550745573,3505.75,2122.25
1475,5,0.1,100,5,0.25,75,0.1,0.3,1,200,2094,2.47065425,3178,2306.75
1476,6,0.1,100,5,0.25,75,0.1,0.3,1,167,2046,2.870918866,3255.75,1932
1477,7,0.1,100,5,0.25,75,0.1,0.3,1,497,2030,1.256871921,3797.25,2698.75
1478,8,0.1,100,5,0.25,75,0.1,0.3,1,179,2018,5.97599108,3432.25,1978.25
1479,9,0.1,100,5,0.25,75,0.1,0.3,1,140,2232,3.022020609,2211,1725.25
1480,10,0.1,100,5,0.25,75,0.1,0.3,1,72,2028,2.546523669,3273.5,1893.5
1481,1,0.2,100,5,0.25,75,0.1,0.3,1,150,2019,7.918028727,4444.5,2334.5
1482,2,0.2,100,5,0.25,75,0.1,0.3,1,204,2138,2.415037418,2810,2053
1483,3,0.2,100,5,0.25,75,0.1,0.3,1,63,2003,3.96669995,3124.25,1783.25
1484,4,0.2,100,5,0.25,75,0.1,0.3,1,111,2177,3.055810749,3345,2130.25
1485,5,0.2,100,5,0.25,75,0.1,0.3,1,115,2007,5.531215745,4818,2230.75
1486,6,0.2,100,5,0.25,75,0.1,0.3,1,89,2028,2.171425049,2530.5,1714.5
1487,7,0.2,100,5,0.25,75,0.1,0.3,1,92,2191,2.538977636,2755.5,2260.25
1488,8,0.2,100,5,0.25,75,0.1,0.3,1,200,2265,3.023576159,3940.5,2522.75
1489,9,0.2,100,5,0.25,75,0.1,0.3,1,88,2136,5.713155431,3161.25,1438.25
1490,10,0.2,100,5,0.25,75,0.1,0.3,1,40,2032,2.390009843,2846.5,1732
1491,1,0.5,100,5,0.25,75,0.1,0.3,1,77,2005,1.796907731,2838.75,1871.25
1492,2,0.5,100,5,0.25,75,0.1,0.3,1,93,2040,1.899436275,2651.25,1870.5
1493,3,0.5,100,5,0.25,75,0.1,0.3,1,59,2020,2.075717822,2583.5,1817.25
1494,4,0.5,100,5,0.25,75,0.1,0.3,1,56,2181,2.69394773,2222.75,1939
1495,5,0.5,100,5,0.25,75,0.1,0.3,1,92,2037,2.902331861,2712.75,1821.25
1496,6,0.5,100,5,0.25,75,0.1,0.3,1,91,2244,3.51956328,3843.75,2204.25
1497,7,0.5,100,5,0.25,75,0.1,0.3,1,97,2169,7.492438912,4480.5,2134.75
1498,8,0.5,100,5,0.25,75,0.1,0.3,1,120,2375,1.950042105,5447.75,2887
1499,9,0.5,100,5,0.25,75,0.1,0.3,1,104,2105,2.232256532,2648.5,2173.75
1500,10,0.5,100,5,0.25,75,0.1,0.3,1,56,2003,1.624837743,3064.5,2247.5
1501,1,0.1,100,5,0.5,75,0.1,0.3,1,54,2071,9.312892323,7169,3784
1502,2,0.1,100,5,0.5,75,0.1,0.3,1,69,2153,5.834231305,7336,3085
1503,3,0.1,100,5,0.5,75,0.1,0.3,1,63,2089,5.414360938,5525,2899
1504,4,0.1,100,5,0.5,75,0.1,0.3,1,44,2134,2.610777882,4396,3722.5
1505,5,0.1,100,5,0.5,75,0.1,0.3,1,74,2057,7.813514827,6663.5,3506.5
1506,6,0.1,100,5,0.5,75,0.1,0.3,1,50,2129,6.425880695,4978.5,3539.5
1507,7,0.1,100,5,0.5,75,0.1,0.3,1,45,2191,4.762391602,6307,4195
1508,8,0.1,100,5,0.5,75,0.1,0.3,1,53,2029,3.120502711,4548,3460.5
1509,9,0.1,100,5,0.5,75,0.1,0.3,1,50,2154,4.551671309,5525.5,3507.5
1510,10,0.1,100,5,0.5,75,0.1,0.3,1,39,2142,9.292530345,7274,3177.5
1511,1,0.2,100,5,0.5,75,0.1,0.3,1,78,2097,9.613543157,6201,3776
1512,2,0.2,100,5,0.5,75,0.1,0.3,1,77,2186,9.566148216,8025.5,3730
1513,3,0.2,100,5,0.5,75,0.1,0.3,1,53,2167,4.806045224,6892,3695
1514,4,0.2,100,5,0.5,75,0.1,0.3,1,56,2048,10.28554688,8889.5,3754.5
1515,5,0.2,100,5,0.5,75,0.1,0.3,1,57,2005,2.814413965,5410.5,3556.5
1516,6,0.2,100,5,0.5,75,0.1,0.3,1,55,2034,5.056637168,4884,2732.5
1517,7,0.2,100,5,0.5,75,0.1,0.3,1,46,2256,8.252437943,8908,4218.5
1518,8,0.2,100,5,0.5,75,0.1,0.3,1,48,2032,7.220669291,6067,3204
1519,9,0.2,100,5,0.5,75,0.1,0.3,1,71,2073,13.1644959,7340.5,3039
1520,10,0.2,100,5,0.5,75,0.1,0.3,1,35,2073,3.058465991,5469.5,3251.5
1521,1,0.5,100,5,0.5,75,0.1,0.3,1,58,2247,4.820382733,6227.5,3833
1522,2,0.5,100,5,0.5,75,0.1,0.3,1,59,2012,5.312127237,5351.5,3310
1523,3,0.5,100,5,0.5,75,0.1,0.3,1,59,2117,3.14293812,4020,3439.5
1524,4,0.5,100,5,0.5,75,0.1,0.3,1,58,2009,4.067894475,6000.5,3231
1525,5,0.5,100,5,0.5,75,0.1,0.3,1,53,2014,6.042800397,4598.5,2954
1526,6,0.5,100,5,0.5,75,0.1,0.3,1,41,2181,4.17129757,4140,3068
1527,7,0.5,100,5,0.5,75,0.1,0.3,1,38,2037,4.006185567,4797,3147.5
1528,8,0.5,100,5,0.5,75,0.1,0.3,1,49,2058,11.17619048,7569,3196
1529,9,0.5,100,5,0.5,75,0.1,0.3,1,72,2054,3.405306719,4852,3155.5
1530,10,0.5,100,5,0.5,75,0.1,0.3,1,39,2112,2.868892045,4785,3451
1531,1,0.1,100,5,0.1,75,0.25,0.3,1,32,0,0,0,0
1532,2,0.1,100,5,0.1,75,0.25,0.3,1,54,0,0,0,0
1533,3,0.1,100,5,0.1,75,0.25,0.3,1,79,0,0,0,0
1534,4,0.1,100,5,0.1,75,0.25,0.3,1,76,0,0,0,0
1535,5,0.1,100,5,0.1,75,0.25,0.3,1,70,0,0,0,0
1536,6,0.1,100,5,0.1,75,0.25,0.3,1,87,0,0,0,0
1537,7,0.1,100,5,0.1,75,0.25,0.3,1,82,0,0,0,0
1538,8,0.1,100,5,0.1,75,0.25,0.3,1,43,0,0,0,0
1539,9,0.1,100,5,0.1,75,0.25,0.3,1,79,0,0,0,0
1540,10,0.1,100,5,0.1,75,0.25,0.3,1,83,0,0,0,0
1541,1,0.2,100,5,0.1,75,0.25,0.3,1,77,0,0,0,0
1542,2,0.2,100,5,0.1,75,0.25,0.3,1,54,0,0,0,0
1543,3,0.2,100,5,0.1,75,0.25,0.3,1,86,0,0,0,0
1544,4,0.2,100,5,0.1,75,0.25,0.3,1,74,0,0,0,0
1545,5,0.2,100,5,0.1,75,0.25,0.3,1,75,0,0,0,0
1546,6,0.2,100,5,0.1,75,0.25,0.3,1,82,0,0,0,0
1547,7,0.2,100,5,0.1,75,0.25,0.3,1,80,0,0,0,0
1548,8,0.2,100,5,0.1,75,0.25,0.3,1,78,0,0,0,0
1549,9,0.2,100,5,0.1,75,0.25,0.3,1,79,0,0,0,0
1550,10,0.2,100,5,0.1,75,0.25,0.3,1,77,0,0,0,0
1551,1,0.5,100,5,0.1,75,0.25,0.3,1,92,0,0,0,0
1552,2,0.5,100,5,0.1,75,0.25,0.3,1,54,0,0,0,0
1553,3,0.5,100,5,0.1,75,0.25,0.3,1,86,0,0,0,0
1554,4,0.5,100,5,0.1,75,0.25,0.3,1,86,0,0,0,0
1555,5,0.5,100,5,0.1,75,0.25,0.3,1,88,0,0,0,0
1556,6,0.5,100,5,0.1,75,0.25,0.3,1,96,0,0,0,0
1557,7,0.5,100,5,0.1,75,0.25,0.3,1,76,0,0,0,0
1558,8,0.5,100,5,0.1,75,0.25,0.3,1,82,0,0,0,0
1559,9,0.5,100,5,0.1,75,0.25,0.3,1,80,0,0,0,0
1560,10,0.5,100,5,0.1,75,0.25,0.3,1,82,0,0,0,0
1561,1,0.1,100,5,0.25,75,0.25,0.3,1,27,0,0,0,0
1562,2,0.1,100,5,0.25,75,0.25,0.3,1,362,0,0,0,0
1563,3,0.1,100,5,0.25,75,0.25,0.3,1,77,0,0,0,0
1564,4,0.1,100,5,0.25,75,0.25,0.3,1,263,0,0,0,0
1565,5,0.1,100,5,0.25,75,0.25,0.3,1,78,0,0,0,0
1566,6,0.1,100,5,0.25,75,0.25,0.3,1,284,0,0,0,0
1567,7,0.1,100,5,0.25,75,0.25,0.3,1,269,0,0,0,0
1568,8,0.1,100,5,0.25,75,0.25,0.3,1,199,0,0,0,0
1569,9,0.1,100,5,0.25,75,0.25,0.3,1,155,0,0,0,0
1570,10,0.1,100,5,0.25,75,0.25,0.3,1,135,0,0,0,0
1571,1,0.2,100,5,0.25,75,0.25,0.3,1,98,0,0,0,0
1572,2,0.2,100,5,0.25,75,0.25,0.3,1,161,0,0,0,0
1573,3,0.2,100,5,0.25,75,0.25,0.3,1,143,0,0,0,0
1574,4,0.2,100,5,0.25,75,0.25,0.3,1,108,0,0,0,0
1575,5,0.2,100,5,0.25,75,0.25,0.3,1,97,0,0,0,0
1576,6,0.2,100,5,0.25,75,0.25,0.3,1,144,0,0,0,0
1577,7,0.2,100,5,0.25,75,0.25,0.3,1,79,0,0,0,0
1578,8,0.2,100,5,0.25,75,0.25,0.3,1,78,0,0,0,0
1579,9,0.2,100,5,0.25,75,0.25,0.3,1,122,0,0,0,0
1580,10,0.2,100,5,0.25,75,0.25,0.3,1,153,0,0,0,0
1581,1,0.5,100,5,0.25,75,0.25,0.3,1,92,0,0,0,0
1582,2,0.5,100,5,0.25,75,0.25,0.3,1,851,2057,2.328147788,2746.25,2194.5
1583,3,0.5,100,5,0.25,75,0.25,0.3,1,83,0,0,0,0
1584,4,0.5,100,5,0.25,75,0.25,0.3,1,145,0,0,0,0
1585,5,0.5,100,5,0.25,75,0.25,0.3,1,135,0,0,0,0
1586,6,0.5,100,5,0.25,75,0.25,0.3,1,229,0,0,0,0
1587,7,0.5,100,5,0.25,75,0.25,0.3,1,49,0,0,0,0
1588,8,0.5,100,5,0.25,75,0.25,0.3,1,377,0,0,0,0
1589,9,0.5,100,5,0.25,75,0.25,0.3,1,98,0,0,0,0
1590,10,0.5,100,5,0.25,75,0.25,0.3,1,229,0,0,0,0
1591,1,0.1,100,5,0.5,75,0.25,0.3,1,64,0,0,0,0
1592,2,0.1,100,5,0.5,75,0.25,0.3,1,123,2001,6.366691654,5630,4147.5
1593,3,0.1,100,5,0.5,75,0.25,0.3,1,57,2205,5.29478458,4912,3377
1594,4,0.1,100,5,0.5,75,0.25,0.3,1,31,0,0,0,0
1595,5,0.1,100,5,0.5,75,0.25,0.3,1,139,2053,2.872625426,5454,4452.5
1596,6,0.1,100,5,0.5,75,0.25,0.3,1,90,2160,6.514236111,5438.5,4181
1597,7,0.1,100,5,0.5,75,0.25,0.3,1,56,2219,4.012167643,5977,4001
1598,8,0.1,100,5,0.5,75,0.25,0.3,1,83,2047,3.246458232,5005,3300.5
1599,9,0.1,100,5,0.5,75,0.25,0.3,1,57,2174,4.605450782,4068.5,3393
1600,10,0.1,100,5,0.5,75,0.25,0.3,1,119,2178,5.13510101,5692,4427
1601,1,0.2,100,5,0.5,75,0.25,0.3,1,96,2020,4.066089109,5376,3782
1602,2,0.2,100,5,0.5,75,0.25,0.3,1,89,2117,9.746457251,8126.5,3538.5
1603,3,0.2,100,5,0.5,75,0.25,0.3,1,56,2154,5.074164345,4869,2979
1604,4,0.2,100,5,0.5,75,0.25,0.3,1,119,2002,7.256368631,7304.5,3281
1605,5,0.2,100,5,0.5,75,0.25,0.3,1,163,2258,9.198405669,9052.5,5052
1606,6,0.2,100,5,0.5,75,0.25,0.3,1,88,2009,13.93404679,9356,3752
1607,7,0.2,100,5,0.5,75,0.25,0.3,1,70,0,0,0,0
1608,8,0.2,100,5,0.5,75,0.25,0.3,1,183,2192,15.56934307,10100,5427
1609,9,0.2,100,5,0.5,75,0.25,0.3,1,77,2046,3.078201369,4311.5,3503.5
1610,10,0.2,100,5,0.5,75,0.25,0.3,1,102,2064,8.963178295,7330,4165.5
1611,1,0.5,100,5,0.5,75,0.25,0.3,1,118,2262,6.754752431,8658.5,4607.5
1612,2,0.5,100,5,0.5,75,0.25,0.3,1,100,2035,6.488206388,6598.5,3375.5
1613,3,0.5,100,5,0.5,75,0.25,0.3,1,55,2346,15.78687127,10053.5,4051
1614,4,0.5,100,5,0.5,75,0.25,0.3,1,64,2057,5.353913466,6741,3821.5
1615,5,0.5,100,5,0.5,75,0.25,0.3,1,139,2223,9.043522267,7155.5,3977.5
1616,6,0.5,100,5,0.5,75,0.25,0.3,1,75,2256,7.099179965,6403,3959
1617,7,0.5,100,5,0.5,75,0.25,0.3,1,76,2005,2.456857855,4093,3546
1618,8,0.5,100,5,0.5,75,0.25,0.3,1,78,2191,3.765746235,5046.5,3636.5
1619,9,0.5,100,5,0.5,75,0.25,0.3,1,100,2056,12.30836576,5706.5,3393.5
1620,10,0.5,100,5,0.5,75,0.25,0.3,1,46,2255,7.350554324,7507.5,4009.5
1621,1,0.1,100,5,0.1,75,0.1,0.5,1,136,0,0,0,0
1622,2,0.1,100,5,0.1,75,0.1,0.5,1,88,0,0,0,0
1623,3,0.1,100,5,0.1,75,0.1,0.5,1,91,0,0,0,0
1624,4,0.1,100,5,0.1,75,0.1,0.5,1,89,0,0,0,0
1625,5,0.1,100,5,0.1,75,0.1,0.5,1,97,0,0,0,0
1626,6,0.1,100,5,0.1,75,0.1,0.5,1,149,0,0,0,0
